Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(-1), np.int64(0))",21,0.32699239086904286,0.346092233757432,0.3269153753735251,-7.701549551775155e-05,1.098248278479608,0.6664224793909254,0.6539077662425681
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(-1), np.int64(1))",15,0.2750901081297557,0.49991990388466157,0.2249899879855827,-0.050100120144173005,1.0372624413206466,0.6237850274153575,0.5000800961153384
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(0), np.int64(-1))",28,0.227327338260458,0.5151029720513101,0.2575696896882319,0.0302423514277739,1.0278522204115026,0.6166490644172304,0.48489702794868994
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(0), np.int64(0))",28,0.227327338260458,0.48479994174827973,0.28787271999126224,0.06054538173080423,1.0462286673062229,0.6304205948451123,0.5152000582517202
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(0), np.int64(1))",29,0.30887653419397393,0.3234822964027421,0.3676411694032839,0.05876463520930997,1.0958373748005918,0.6647944610981132,0.632358830596716
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(1), np.int64(-1))",11,0.2813626351621946,0.374899879855827,0.34373748498197837,0.06237484981978375,1.0916812747514222,0.6621296890369364,0.625100120144173
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(1), np.int64(0))",24,0.18971731595155567,0.6206344164721804,0.18964826757626393,-6.904837529173036e-05,0.9267088730931283,0.5428537957236955,0.37936558352781957
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(1), np.int64(1))",14,0.28956853487342704,0.31570516198385434,0.3947263031427186,0.10515776826929157,1.0897946108754677,0.6606714599152878,0.6052736968572814
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1))",12,0.20598836250559494,0.3528469457466607,0.44116469174774436,0.23517632924214943,1.054037785354077,0.6384415421446343,0.5588353082522557
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(1))",7,0.29181684688292614,0.33319983980776935,0.3749833133093045,0.08316646642637837,1.0934122598984723,0.6632083093669596,0.6250166866906954
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(0), np.int64(-1))",16,0.40484772202833874,0.38087609893777297,0.2142761790338883,-0.19057154299445045,1.06382396957857,0.6451174383250458,0.5951522779716613
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(0), np.int64(0))",23,0.19649293437839693,0.3570856456319011,0.4464214199897019,0.24992848561130498,1.047474087516806,0.6345882841973935,0.5535785800102981
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(0), np.int64(1))",17,0.340991007390687,0.4999271853496923,0.15908180725962062,-0.18190920013106637,1.0059137955958752,0.6084909208260317,0.5000728146503077
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(1), np.int64(-1))",12,0.3236354213291244,0.29402341633489604,0.38234116233597965,0.05870574100685527,1.0926169909482213,0.6626255802914486,0.6176588376640204
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(1), np.int64(0))",16,0.3572286744092911,0.33325705131872535,0.3095142742719835,-0.0477144001373076,1.0969035126764828,0.6655283259480165,0.6427713255907088
1,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(1), np.int64(1))",19,0.4375750901081297,0.33326658657055136,0.2291583233213189,-0.20841676678681081,1.0654849779667066,0.6449478856450372,0.5624249098918703
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(-1), np.int64(-1))",11,0.2813626351621946,0.374899879855827,0.34373748498197837,0.06237484981978375,1.0916812747514222,0.6621296890369364,0.625100120144173
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(-1), np.int64(0))",24,0.2931655918136246,0.27580683026528385,0.4310275779210915,0.13786198610746686,1.0777191740964684,0.6521997552270615,0.5689724220789085
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(-1), np.int64(1))",15,0.4250901081297557,0.3499199038846616,0.2249899879855827,-0.20010012014417297,1.0666962500128765,0.6462339661418293,0.5749098918702443
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(0), np.int64(-1))",26,0.4678000697611327,0.32252897024816873,0.2096709599906985,-0.2581291097704342,1.0479073135847887,0.6331762466187142,0.5321999302388674
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(0), np.int64(0))",26,0.33876781169661657,0.516077357344943,0.14515483095844045,-0.19361298073817612,0.9882225853636417,0.5978306060435723,0.483922642655057
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(0), np.int64(1))",25,0.3167267387531705,0.33327993592310773,0.3499933253237218,0.033266586570551315,1.0977820046803164,0.6661133294987136,0.6500066746762783
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(1), np.int64(-1))",21,0.4423770062536582,0.23070761837281661,0.3269153753735251,-0.11546163088013311,1.0646652615291357,0.6442029165071808,0.5576229937463417
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(1), np.int64(0))",13,0.30565567569972857,0.38879989320517955,0.3055444310950919,-0.0001112446046366844,1.0918598569345601,0.66205185158296,0.6112001067948205
1,"(np.int64(-1), np.int64(1), np.int64(0), np.int64(1), np.int64(1))",15,0.2250901081297557,0.49991990388466157,0.2749899879855827,0.04989987985582703,1.03728252926031,0.6237950394297748,0.5000800961153384
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(-1), np.int64(-1))",18,0.23920878967804843,0.47819122076927095,0.2825999895526806,0.04339119987463219,1.0520797266239255,0.6342495572247824,0.5218087792307291
